Comment Type,User,Comment,Date,Is Code Owner,Pull Request URL,Author,Author Is Code Owner,Commit SHA,Commit Message
,,,2022-11-29T23:26:16Z,,https://github.com/home-assistant/core/pull/77117,marvin-w,True,c39b80e974492a8989df9263bdfface6d03210a3,Merge branch 'dev' into feat/increase_max_size_upload
,,,2022-11-29T23:51:07Z,,https://github.com/home-assistant/core/pull/77117,marvin-w,True,a6c34ef58464f947ace2622ee3bfb53d04f1f01f,Fix tests
Issue,home-assistant[bot],"
Hi @gmsoft-tuxicoman

It seems you haven't yet signed a CLA. Please do so [here](https://home-assistant.io/developers/cla_sign_start/?pr=home-assistant/core#87546).

Once you do that we will be able to review and accept this pull request.

Thanks!
",2023-02-06T14:23:24Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,home-assistant[bot],"
Hey there @dmulcahey, @adminiuga, @puddly, mind taking a look at this pull request as it has been labeled with an integration (`zha`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L1394) for? Thanks!

<details>
<summary>Code owner commands</summary>


Code owners of `zha` can trigger bot actions by commenting:

- `@home-assistant close` Closes the issue.
- `@home-assistant rename Awesome new title` Change the title of the issue.
- `@home-assistant reopen` Reopen the issue.
- `@home-assistant unassign zha` Removes the current integration label and assignees on the issue, add the integration domain after the command.

</details>

",2023-02-06T14:23:30Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,MattWestb,"Is it possible doing the same here so not need adding devices in ZHA every time new TRVs is showing up ?
https://github.com/home-assistant/core/blob/746afb70badb8772648d49c912f83719fcbc30f7/homeassistant/components/zha/climate.py#L760-L774",2023-02-06T16:32:01Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,javicalle,"> Is it possible doing the same here so not need adding devices in ZHA every time new TRVs is showing up ?

Not the same case.
There can be (and will be) a lot of devices with the `channel_names=CHANNEL_THERMOSTAT` that wouldn't have the ZONNSMART presets, at least all the not quirked devices.

@gmsoft-tuxicoman code points to `channel_names=""tuya_manufacturer""` devices. Not sure if only the quirked ones will match here and that is a question that I will ask to him.
Have you tested the PR against devices with the matching signature (`channel_names=""tuya_manufacturer"", models={""TS0601""}`) but without a quirk applied? ",2023-02-06T17:00:17Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,MattWestb,"@javicalle Is it possible overriding the manufacture ""TS0601"" in the quirk to somthing like ""TS0601-TRVZS"" and using it in ZHA ?
Then is only quirked devices that is using it.",2023-02-06T17:17:46Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,jacekk015,This will probably break all TS0601 devices. Any problems in this area will touch all HA users.,2023-02-06T19:48:59Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,javicalle,"Not sure if the current approach will break `TS0601` devices or just give some errors in the logs, but IMHO is a too much generic definition.

> @javicalle Is it possible overriding the manufacture ""TS0601"" in the quirk to somthing like ""TS0601-TRVZS"" and using it in ZHA ? Then is only quirked devices that is using it.

I would prefer my other approach: to overwrite the `ep_attribute` for that devices like that:
```python
class SiterwellManufCluster(TuyaManufClusterAttributes):
    """"""Manufacturer Specific Cluster of some thermostatic valves.""""""

    ep_attribute = ""tuya_trv""

    attributes = TuyaManufClusterAttributes.attributes.copy()
    attributes.update(
        {
            .../...
    )
```

This way you can ensure that all the `channel_names=""tuya_trv""` are quirked and are of type TRV (`TS0601` is plenty of diferents device types).

But this approach has not been approved and not sure if is the way to go.

In any case, I'll be against any approach that involves keeping the list of `manufacturers` on both sides (ZHA and the quirks).",2023-02-06T21:03:05Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,MattWestb,"> In any case, I'll be against any approach that involves keeping the list of `manufacturers` on both sides (ZHA and the quirks).

Most of tuya MCU devices is first coming one and later its coming more versions with the same functionality and its one PITA patching quirks and ZHA.
If getting one ""master"" quirk and one handle in ZHA for the device type /class and only need updating the quirk is being much better then today.

Sadly we was not knowing what was coming then tuya was starting falling down on us and we shall have doing this much earlier.",2023-02-06T21:29:35Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"From my testing, the additional entities only show up when the corresponding zcl attribute exists.
This means that other TS0601 devices without the attributes I'm creating entitites for will be left untouched.

I currently create entities for the folliowing attributes:
 - window_detection
 - online_set
 - temperature_calibration
 - opened_window_temperature
 - child_lock
 - boost_duration_seconds

TRVs with the same model as ZonnsmartTV01_ZG :
 - SiterwellGS361_Type2
 - MoesHY368_Type1
 - MoesHY368_Type1new

Right now it seems that the new components would benefit the other TRV as well but the window_detection component.
The window_detection attribute is an array for the Moes TRVand it would definitely break.

So I can update my zha-device-handler PR and add zonnsmart_trv as the ep_attribute as it seems like a sensible approach but other TRVs will not benefit from the new components.

There is also another approach. We could modify HA to be able to match the quirk_class. Maybe it would be best and solve the matching even for different devices.
@javicalle I can probably work on a PR in that way if you feel like it would be beneficial.

Let me know what you think.",2023-02-07T13:16:58Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,javicalle,"> This means that other TS0601 devices without the attributes I'm creating entitites for will be left untouched.

But this generates error logs?
I think that some issues had been made because of something similar.

> There is also another approach. We could modify HA to be able to match the quirk_class.

That would be an alternative approach to my `ep_attribute` overwrite with the same benefits (or even more).
@dmulcahey any thoughts on this topic?
Let me know if you need more context. ",2023-02-07T13:31:14Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"> > This means that other TS0601 devices without the attributes I'm creating entitites for will be left untouched.
> 
> But this generates error logs? I think that some issues had been made because of something similar.

None that I can see.",2023-02-07T13:39:27Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,MattWestb,"We need getting it working  for the first  gen TRVs with the old Zigbee module ` _TYST11_ ` or we is loosing support for 1/4 of all TRVs.

If possible using the device class of the quirk its shall not being any problems.
Also adding new devices in the quirk its getting all the function in ZHA without adding devices in ZHA =  +++.",2023-02-07T14:40:47Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,I created the PR anyway : https://github.com/home-assistant/core/pull/87653,2023-02-07T18:54:59Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,MattWestb,"If that working OK i think its the best we have done for getting better support for strange tuya MCU devices !!!
Also easy adding more versions of one device with different EP / cluster setting in one new class its only adding the class in ZHA and it working OK.

Also if some like doing one complete new device in ZHA its only making one quirk with one device class and piping all tuya MCU commands to ZHA that is using the new device type in ZHA..

## Great work !!!",2023-02-07T19:09:34Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,TheJulianJES,"> But this generates error logs?
I think that some issues had been made because of something similar.

Warnings should only show up when you try to initialize an attribute that does not exist.
If it returns ""unsupported attribute"" (but the attribute can be found), no warning is printed.",2023-02-08T21:52:40Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"If PR https://github.com/home-assistant/core/pull/87653 gets approved, I will probably change the names of the component's class I created to something more generic like SwitchTuyaTRVChildLock() and apply that to the ZonnSmart TRV. Then people who have the Moes or other TRV might just add their quirk class there after confirming it works.
",2023-02-13T15:14:39Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,javicalle,"> I will probably change the names of the component's class I created to something more generic

Yes please. This way we can match the same HA entity just with the attribute name, the cluster and the quirk class. I believe that this would be a much more versatile approach.

Thanks for your work.",2023-02-13T20:27:44Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"PR https://github.com/home-assistant/core/pull/87653 has been merged !

I""ve updated this one to use quirk_classes and it works flawlessly. I wasn't confident about merging all the child lock switch for examples so I didn't do that. I'd rather someone who owns those devices to add the right quirk_class.

This PR should be merged alongside https://github.com/zigpy/zha-device-handlers/pull/1961 as they both depend on each other.",2023-03-03T10:17:08Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"This PR along with https://github.com/zigpy/zha-device-handlers/pull/1961 are both ready to be merged. I can rebase them if needed.

The failing codecov issue can be fixed but that means writing really long unit test for a just a few lines of trivial code. Let me know what you think.",2023-03-27T18:01:08Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"The failure for the test above is because I specify ""ts0601_trv.ZonnsmartTV01_ZG"" for the quirk class while the unit test expects ""zhaquirks.tuya.ts0601_trv.ZonnsmartTV01_ZG"". However, if I use that last value, the elements don't match and don't appear in the UI.

Has https://github.com/home-assistant/core/pull/90140 been tested correctly while checking that the elements appear in the UI ?",2023-04-28T16:05:39Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,I have used the full path for the quirk_class and it works provided https://github.com/home-assistant/core/pull/93268 is merged I can test it with custom quirks.,2023-05-21T08:19:38Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,home-assistant[bot],"<!-- ReviewDrafterComment -->
Please take a look at the requested changes, and use the **Ready for review** button when you are done, thanks :+1:

[_Learn more about our pull request process._](https://developers.home-assistant.io/docs/review-process#prs-are-being-drafted-when-changes-are-needed)
",2023-08-09T12:02:31Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"I fixed the unit test issue. pylint seems to have timed out because of a network issue in github,",2023-08-13T19:53:10Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,puddly,"CI is currently failing because the patch doesn't have 100% coverage. Once https://github.com/home-assistant/core/pull/98421 is merged you can remove all of the `try` blocks, attribute writing `SUCCESS` checks, and then add a quick test for the 10x attribute scaling. It should be good to merge after that. Thanks!",2023-08-15T14:21:25Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,edenhaus,Converting this PR to draft as it requires #98421 to be merged first.,2023-08-21T08:18:10Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,TheJulianJES,"For reference, my comment in the quirk PR: https://github.com/zigpy/zha-device-handlers/pull/1961#issuecomment-1777734802
So, I'd wait until quirk IDs have replaced quirk class path matching, then merge the quirks PR, bump quirks in HA, then update this, then merge this finally.

This PR should **not be merged** until the quirks PR is merged. (so, should not be merged for 2023.11.x)",2023-10-24T17:53:44Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,emontnemery,@gmsoft-tuxicoman please [respond to the review](https://github.com/home-assistant/core/pull/87546#discussion_r1370793937) by @TheJulianJES and mark the PR as ready for review when done 👍 ,2023-11-23T08:28:55Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,"Unfortunately there is no way the checks will work until https://github.com/zigpy/zha-device-handlers/pull/1961 is merged.
It requires the quirk_id from the new quirks.

For the rest, the translations are now working.
All the components are added correctly when adding the device.",2023-12-04T13:37:22Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,gmsoft-tuxicoman,Rebased. Still pending on https://github.com/zigpy/zha-device-handlers/pull/1961 for the self tests to pass.,2024-01-22T13:18:41Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Issue,TheJulianJES,"As a note, [quirks v2](https://github.com/zigpy/zigpy/discussions/1312#discussioncomment-8191961) is currently being worked on and should hopefully land relatively soon.
If everything works out as expected, we're able to expose enough metadata from zha-quirks to have ZHA automatically create the correct custom/configuration entities (without them needing to be defined in ZHA).

Since this PR has been stuck for quite some time, we could still merge this probably (as soon as reviewed/approved + quirks bumped), but we eventually want to move all/most custom entities to quirks directly.
That should also make it way easier to maintain stuff like this without having to jump between quirks and ZHA all the time.",2024-02-21T01:32:35Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,javicalle,homeassistant/components/zha/switch.py:509:0: I0023: 'W0237' is cryptic: use '# pylint: disable=arguments-renamed',2023-02-06T17:02:36Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,puddly,"This doesn't belong in `zha/core/device.py`, us `unittest.mock within the unit test or directly overwrite the attribute on the object within the test.",2023-05-27T23:53:11Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"Due to https://github.com/home-assistant/core/pull/93268, this would need to be updated to `ts0601_trv.ZonnsmartTV01_ZG` everywhere, right? ",2023-09-27T18:42:59Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"I think you can set `_attr_multiplier` to `0.1` and then remove this entire method.
(It's named ""multiplier"" because it goes from ZCl -> ZHA IIRC)",2023-09-27T18:45:39Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,I think you can set `_attr_multiplier` to `0.1` and then remove this entire method.,2023-09-27T18:45:41Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,Same as above: should be possible to use `_attr_multiplier`,2023-09-27T18:46:30Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,Same as above: should be possible to use `_attr_multiplier`,2023-09-27T18:46:34Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,gmsoft-tuxicoman,Thanks ! That simplifies the code a lot and get rid of the tests. I didn't see that multiplier.,2023-10-06T07:08:28Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,gmsoft-tuxicoman,"No, the change in #93268 will compare only the 2 last tokens from both the component's quirk_class and the match definition. Everything else is not taken into account.",2023-10-06T07:15:12Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"Is this entity even created when freshly pairing a TRV? (So, delete the TRV completely, then pair it again)
`window_detection` is not initialized from what I can see.

It should likely be initialized here from what I can see: https://github.com/home-assistant/core/blob/dev/homeassistant/components/zha/core/cluster_handlers/manufacturerspecific.py",2023-10-24T20:47:43Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"For the Aqara TRV, we use the ""window"" device class and thus don't need a separate translation key:
https://github.com/home-assistant/core/blob/60057a175ff5485a583fa287e716fa204b6eefb2/homeassistant/components/zha/binary_sensor.py#L300-L306

I suggest we do the same here.",2024-02-21T00:48:55Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"This is not needed, since it's already set by `ZHANumberConfigurationEntity`.
(Just fix it here/in the added code. Seems like the existing code needs to be cleaned up in another PR.)",2024-02-21T00:54:11Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"Assuming the offset is in Celsius, we should set that:
```python
_attr_native_unit_of_measurement: str = UnitOfTemperature.CELSIUS
```",2024-02-21T00:54:52Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"It's not optimal that attribute name, unique id suffix differ, and translation key all differ.
For upcoming [quirks v2](https://github.com/zigpy/zigpy/discussions/1312#discussioncomment-8191961) (""expose entities via quirks""), we can still define them individually, but by default, they're the same as the attribute name.

IMO, `online_set` is not a great attribute name in the first place, but this might be because some other Tuya TRV quirks use the same?",2024-02-21T00:56:14Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"Assuming the offset is in Celsius, we should set that:
```python
_attr_native_unit_of_measurement: str = UnitOfTemperature.CELSIUS
```",2024-02-21T00:56:33Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"Not sure about this yet, but should this include for how long its being boosted?
So ""30 second boost"" for example?",2024-02-21T00:58:33Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,TheJulianJES,"I think this can use `local_temperature_calibration` as the translation key.
(that's the ZCL attribute that seems to be equivalent to this)",2024-02-21T00:59:42Z,True,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
Review,gmsoft-tuxicoman,"Yes I agree, not the best name. I can update the quirks and this PR is you want with ""update"" or ""update_attrs"".",2024-03-03T16:22:45Z,False,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,,
,,,2023-02-04T18:09:09Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,f584b75cd74ade13abc0fd76757be22e254bd79a,"Add child lock button.

Add window open sensor to ZonnSmart TRV.

Add temperature calibration component to ZonnSmart TRV.

Add the update attributes button.

Add boost switch for ZonnSmart TRV.

Add open window temperature for ZonnSmart TRV.

Fix linting.

Use uppercases to make it consistent with the other settings.

Update pylint disable statement.

Use quirk_classes.

Fix unit test for ZonSmart TRV.

Add unit test for the TRVBoost component.

Use full quirk class path.

Use full quirk path for TRVBoostQuirk.

Don't try to register an entity if the platform is not registered (happens during testing).

ZonnSmartWindowOpened is a BinarySensor not an Opening."
,,,2023-08-13T15:56:53Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,724571fb830139bc1841e8304296a1001a9947e0,Add quirk_class parameter to zigpy_device_mock().
,,,2023-08-13T19:20:42Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,a529156adc5f574a0c274a11d7318b4df0f92a37,Add pylint disable-next=hass-invalid-inheritance.
,,,2023-09-04T08:37:15Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,7304da067eaaa9bd13b34cc6d7147156a7847343,Use write_attributes_safe().
,,,2023-09-04T08:47:05Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,9215d78e59975de27dd297904faa3339db165bd1,Remove unused parameter.
,,,2023-09-04T08:58:47Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,ea1b196a3d27ef88962ddb013f9795b54d5dc611,Remove mock_coro dependency.
,,,2023-09-04T09:09:09Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,43e51ae482b8b0388d32112a401443b517f74390,Fix tests.
,,,2023-09-04T17:51:03Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,a9e63a769064bbc27395e924670a8ed885ec3bf7,Add unit test for new number entities.
,,,2023-09-15T15:53:03Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,af1a76819c5c0813192e18023b5f53a62108ee42,Remove now useless check.
,,,2023-10-06T07:00:03Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,6323c73721755b35a3bb9ce6f12d3d045da0e971,Use _attr_multiplier instead of custom method.
,,,2023-10-06T07:00:13Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,77910d28b02d32353ca2cdde10bd00a8756ed43c,"Revert ""Add unit test for new number entities.""

This reverts commit 5052f5e865dee9500a22840bcec43163a1c3ce3e.

Those tests are now useless since the custom methods were removed."
,,,2023-10-23T07:33:02Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,ae8f809b6b887e7bf5633771c7280ea4f0fc6a2b,Add translation and update to work with upstream.
,,,2023-10-23T08:45:02Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,a9b567010eb2ea79cfc81d1d99d670e42fda78a9,Fix failing test.
,,,2023-10-23T11:25:53Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,b690006962bde124de13b450de95814ec81c6468,Fix attribute names.
,,,2023-11-27T09:27:39Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,78fff7eb11796f1f5b3d054016f7a330916fdbd3,Remove quirk_class changes.
,,,2023-11-27T09:29:14Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,5f4c9c5def98003242c36b9c669370ab58b448e5,Add supported attributes
,,,2023-12-04T10:21:04Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,1daefe3d4a0c01760c171fc0e03b9efa51a69088,Use quirk IDs.
,,,2023-12-04T13:04:23Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,cb74fb87fa9db3302b255ff0ca30fdb698152c79,Fix translation for window_detection and use quirk ID for trusted clusters.
,,,2024-01-22T13:11:36Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,9fad4b14da14f161a741ef94c96e92f5e571b5d4,Fix ruff.
,,,2024-03-03T16:14:09Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,b8e6c8054a587342de196a704678a9fde830fb80,Use window device class to avoid additional string.
,,,2024-03-03T16:19:55Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,2d98cc93d3f7d02456859435b5fc7293832b5029,Fix calibration offset to use Celsius and use local_temperature_calibration for the translation key.
,,,2024-03-03T16:20:22Z,,https://github.com/home-assistant/core/pull/87546,gmsoft-tuxicoman,False,d253c7e11a6df88fddc51ff47eab1da88d33a218,Specify how long the boost is.
Issue,home-assistant[bot],"
Hey there @home-assistant/core, mind taking a look at this pull request as it has been labeled with an integration (`backup`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L181) for? Thanks!

<details>
<summary>Code owner commands</summary>


Code owners of `backup` can trigger bot actions by commenting:

- `@home-assistant close` Closes the pull request.
- `@home-assistant rename Awesome new title` Renames the pull request.
- `@home-assistant reopen` Reopen the pull request.
- `@home-assistant unassign backup` Removes the current integration label and assignees on the pull request, add the integration domain after the command.
- `@home-assistant add-label needs-more-information` Add a label (needs-more-information, problem in dependency, problem in custom component) to the pull request.
- `@home-assistant remove-label needs-more-information` Remove a label (needs-more-information, problem in dependency, problem in custom component) on the pull request.

</details>

",2024-10-14T13:16:30Z,False,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Issue,ludeeus,"Thanks @MartinHjelmare; I _think_ I covered all of them; I left one `os` call (for listdir), because I found that a lot simpler to work with than the Path.walk alternative.",2024-10-14T17:16:23Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Issue,MartinHjelmare,I don't understand the test failure. The test looks ok to me.,2024-10-29T20:34:07Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Issue,MartinHjelmare,Why did it matter to move the patch of sys.exit?,2024-10-30T14:46:21Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Issue,ludeeus,"Because its not actually called directly here, `main()` returns an int (100) which when called as a script its passed to sys.exit",2024-10-30T15:03:45Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Issue,MartinHjelmare,Right. Do we still need to patch it then?,2024-10-30T15:09:57Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Issue,ludeeus,"It seems like it, but I do not see why yet.
Currently working on testing the actual restoring, will look more at this one once that is done",2024-10-30T15:13:57Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Issue,ludeeus,"It exited with code 2 (pytest exit because of user interruption), due to ""wrong arguments"",  this commit <https://github.com/home-assistant/core/pull/128365/commits/8771a8c34d7e12e39f1b46f7de48731c20dc0487> solved that.",2024-10-31T18:44:58Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,ludeeus,""".HA_RESTORE"" is only here while testing, this will be removed.",2024-10-14T13:16:51Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,ludeeus,"The idea is to expand this to also support passwords in a follow-up PR, so while this is not needed as a dict now, it makes future enhancement simpler.",2024-10-14T13:17:41Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,ludeeus,Workaround to deal with the fact that the target directory will not be empty.,2024-10-14T13:18:16Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,I'd make this a dataclass instead.,2024-10-14T15:26:42Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
        instruction_content = instruction_path.read_text(encoding=""utf-8"")
        backup_file_path = instruction_content.split("";"")[0]
        return RestoreBackupFileContent(backup_file_path=backup_file_path)
```",2024-10-14T15:29:28Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
    instruction_path = Path(config_dir, RESTORE_BACKUP_FILE)
    if instruction_path.exists():
```",2024-10-14T15:30:25Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
from pathlib import Path
import shutil
```",2024-10-14T15:31:14Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"Try to use `pathlib.Path` as much as possible instead of `os.path` and other related os module APIs. The former is higher level and often easier/nicer to use.

https://docs.python.org/3/library/pathlib.html#corresponding-tools",2024-10-14T15:31:47Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,ludeeus,Was included in https://github.com/home-assistant/core/pull/128365/commits/2f9122a8fb1cfaef6fb753badb16b5cb7ac80b07,2024-10-14T17:15:26Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
        [entry for entry in config_dir.iterdir() if entry not in KEEP_PATHS]
```",2024-10-14T20:51:52Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
        backup_meta_file = Path(tempdir, ""extracted"", ""backup.json"")
        backup_meta = json.loads(backup_meta_file.read_text(encoding=""utf8""))
```",2024-10-14T20:55:12Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
            Path(
                self.hass.config.path(RESTORE_BACKUP_FILE),
            ).write_text(f""{backup.path.as_posix()};"", encoding=""utf-8"")
```",2024-10-14T21:01:04Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"Does this work?

https://docs.python.org/3/library/pathlib.html#pathlib.Path.iterdir",2024-10-14T21:03:29Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,ludeeus,It did 👍 ,2024-10-15T05:36:21Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"Generally, it's safer to try and open or read from the file and catch `FileNotFoundError` than checking first. The file can be removed after the check so checking doesn't completely safeguard the case that is checked.",2024-10-16T06:53:19Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,Patch a `Path.read_text` operation instead and set a side effect `FileNotFoundError`.,2024-10-21T13:57:38Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,ludeeus,"So while the `.HA_RESTORE` file _can_ be manually added, I dont think that is something we should document.
So the documentation requirement of this feature, IMO should not be triggered until this is implemented in the UI, or a service call is added.",2024-10-29T07:40:33Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"I'd change the test parameters instead to be the return value and side effect or just the side effect, to avoid encoding logic to the parameter.",2024-11-01T11:11:43Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
Review,MartinHjelmare,"```suggestion
    getmembers_mock = mock.MagicMock(
```",2024-11-01T11:13:31Z,True,https://github.com/home-assistant/core/pull/128365,ludeeus,True,,
