Comment Type,User,Comment,Date,Pull Request URL,Commit SHA,Author,Commit Message,Files Changed
,,,2024-11-01T11:25:33Z,https://github.com/home-assistant/core/pull/128365,511d040b7a6f7a00d69f3f5cd7dabfa94d094a51,ludeeus,Adjustments,"[{'Filename': 'tests/test_backup_restore.py', 'Additions': 17, 'Deletions': 17, 'Changes': 34, 'Status': 'modified'}]"
,,,2024-11-01T11:48:52Z,https://github.com/home-assistant/core/pull/128365,fbdd83cedb6040734346c7a6465cdac7d22f6cfb,Joakim Sørensen,Merge branch 'dev' into corebackuprestore,"[{'Filename': 'homeassistant/components/bsblan/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/camera/__init__.py', 'Additions': 2, 'Deletions': 0, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/frontend/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/go2rtc/__init__.py', 'Additions': 12, 'Deletions': 4, 'Changes': 16, 'Status': 'modified'}, {'Filename': 'homeassistant/components/go2rtc/const.py', 'Additions': 2, 'Deletions': 1, 'Changes': 3, 'Status': 'modified'}, {'Filename': 'homeassistant/components/go2rtc/server.py', 'Additions': 17, 'Deletions': 11, 'Changes': 28, 'Status': 'modified'}, {'Filename': 'homeassistant/components/hassio/discovery.py', 'Additions': 4, 'Deletions': 3, 'Changes': 7, 'Status': 'modified'}, {'Filename': 'homeassistant/components/hassio/handler.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/hassio/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/mold_indicator/sensor.py', 'Additions': 8, 'Deletions': 14, 'Changes': 22, 'Status': 'modified'}, {'Filename': 'homeassistant/components/smarty/__init__.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/smarty/strings.json', 'Additions': 5, 'Deletions': 0, 'Changes': 5, 'Status': 'modified'}, {'Filename': 'homeassistant/components/smarty/switch.py', 'Additions': 90, 'Deletions': 0, 'Changes': 90, 'Status': 'added'}, {'Filename': 'homeassistant/components/tod/binary_sensor.py', 'Additions': 4, 'Deletions': 22, 'Changes': 26, 'Status': 'modified'}, {'Filename': 'homeassistant/components/withings/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/zwave_js/api.py', 'Additions': 86, 'Deletions': 0, 'Changes': 86, 'Status': 'modified'}, {'Filename': 'homeassistant/config_entries.py', 'Additions': 14, 'Deletions': 3, 'Changes': 17, 'Status': 'modified'}, {'Filename': 'homeassistant/package_constraints.txt', 'Additions': 6, 'Deletions': 2, 'Changes': 8, 'Status': 'modified'}, {'Filename': 'pyproject.toml', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'requirements.txt', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'requirements_all.txt', 'Additions': 4, 'Deletions': 4, 'Changes': 8, 'Status': 'modified'}, {'Filename': 'requirements_test_all.txt', 'Additions': 4, 'Deletions': 4, 'Changes': 8, 'Status': 'modified'}, {'Filename': 'script/gen_requirements_all.py', 'Additions': 4, 'Deletions': 0, 'Changes': 4, 'Status': 'modified'}, {'Filename': 'tests/components/camera/test_init.py', 'Additions': 2, 'Deletions': 1, 'Changes': 3, 'Status': 'modified'}, {'Filename': 'tests/components/go2rtc/test_init.py', 'Additions': 25, 'Deletions': 4, 'Changes': 29, 'Status': 'modified'}, {'Filename': 'tests/components/go2rtc/test_server.py', 'Additions': 21, 'Deletions': 5, 'Changes': 26, 'Status': 'modified'}, {'Filename': 'tests/components/hassio/test_discovery.py', 'Additions': 8, 'Deletions': 5, 'Changes': 13, 'Status': 'modified'}, {'Filename': 'tests/components/husqvarna_automower_ble/conftest.py', 'Additions': 3, 'Deletions': 23, 'Changes': 26, 'Status': 'modified'}, {'Filename': 'tests/components/smarty/conftest.py', 'Additions': 2, 'Deletions': 0, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'tests/components/smarty/snapshots/test_switch.ambr', 'Additions': 47, 'Deletions': 0, 'Changes': 47, 'Status': 'added'}, {'Filename': 'tests/components/smarty/test_switch.py', 'Additions': 58, 'Deletions': 0, 'Changes': 58, 'Status': 'added'}, {'Filename': 'tests/components/zwave_js/test_api.py', 'Additions': 160, 'Deletions': 1, 'Changes': 161, 'Status': 'modified'}, {'Filename': 'tests/test_config_entries.py', 'Additions': 72, 'Deletions': 2, 'Changes': 74, 'Status': 'modified'}]"
Issue,probot-home-assistant[bot],"Hey there @ottowinter, @jesserockz, mind taking a look at this pull request as it has been labeled with an integration (`esphome`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L272) for? Thanks!
<sub><sup>(message by CodeOwnersMention)</sup></sub>",2022-01-31T03:47:19Z,https://github.com/home-assistant/core/pull/65280,,,,
Issue,jesserockz,@kbickar Could you add `homeassistant/components/esphome/lock.py` to `.coveragerc` so it gets excluded? (Unless you want to write tests :smile: ),2022-01-31T04:11:11Z,https://github.com/home-assistant/core/pull/65280,,,,
Review,OttoWinter,"Should be
```suggestion
    @esphome_state_property
```

To make it check first if state is set",2022-01-31T08:13:42Z,https://github.com/home-assistant/core/pull/65280,,,,
Review,OttoWinter,"Same
```suggestion
    @esphome_state_property
```
",2022-01-31T08:14:08Z,https://github.com/home-assistant/core/pull/65280,,,,
Review,OttoWinter,"```suggestion
    @esphome_state_property
```
",2022-01-31T08:14:18Z,https://github.com/home-assistant/core/pull/65280,,,,
Review,OttoWinter,"```suggestion
    @esphome_state_property
```
",2022-01-31T08:14:31Z,https://github.com/home-assistant/core/pull/65280,,,,
Review,MartinHjelmare,`None` is the default value returned if the key is missing in the dict.,2022-02-15T00:50:42Z,https://github.com/home-assistant/core/pull/65280,,,,
,,,2022-01-31T03:44:38Z,https://github.com/home-assistant/core/pull/65280,42a79cf13c8aab60a0d8db9a5af02b7c8abec146,Keilin,Support for lock domain in esphome,"[{'Filename': 'homeassistant/components/esphome/entry_data.py', 'Additions': 2, 'Deletions': 0, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/esphome/lock.py', 'Additions': 83, 'Deletions': 0, 'Changes': 83, 'Status': 'added'}]"
,,,2022-01-31T04:26:27Z,https://github.com/home-assistant/core/pull/65280,c7a2dc57d42048bd8cabb2c67a4e4ca77c1b3e88,Keilin,Omit tests,"[{'Filename': '.coveragerc', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}]"
,,,2022-01-31T14:59:07Z,https://github.com/home-assistant/core/pull/65280,d923138868ff8e108cbe9ec1185206c7a49d45d6,Keilin,Updated properties to esphome_state_property,"[{'Filename': 'homeassistant/components/esphome/lock.py', 'Additions': 5, 'Deletions': 5, 'Changes': 10, 'Status': 'modified'}]"
,,,2022-01-31T15:44:08Z,https://github.com/home-assistant/core/pull/65280,0a629e8757f506eb8d840094a0ef6b62dba11880,Keilin,linter fix,"[{'Filename': 'homeassistant/components/esphome/lock.py', 'Additions': 4, 'Deletions': 0, 'Changes': 4, 'Status': 'modified'}]"
Issue,home-assistant[bot],"
Hey there @einarhauks, mind taking a look at this pull request as it has been labeled with an integration (`tesla_wall_connector`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L1330) for? Thanks!

<details>
<summary>Code owner commands</summary>


Code owners of `tesla_wall_connector` can trigger bot actions by commenting:

- `@home-assistant close` Closes the pull request.
- `@home-assistant rename Awesome new title` Renames the pull request.
- `@home-assistant reopen` Reopen the pull request.
- `@home-assistant unassign tesla_wall_connector` Removes the current integration label and assignees on the pull request, add the integration domain after the command.
- `@home-assistant add-label needs-more-information` Add a label (needs-more-information, problem in dependency, problem in custom component) to the pull request.
- `@home-assistant remove-label needs-more-information` Remove a label (needs-more-information, problem in dependency, problem in custom component) on the pull request.

</details>

",2024-01-12T21:34:02Z,https://github.com/home-assistant/core/pull/107909,,,,
Issue,jpbede,Should we mark this as a breaking change as someone may already be using the old sensor in their automations? Or has the sensor not yet been released?,2024-01-13T17:33:19Z,https://github.com/home-assistant/core/pull/107909,,,,
Issue,piitaya,The entity ID of the old sensor will not change because it's already created. And it will be only disabled for new integration setups. ,2024-01-13T18:46:08Z,https://github.com/home-assistant/core/pull/107909,,,,
Issue,home-assistant[bot],"<!-- ReviewDrafterComment -->
Please take a look at the requested changes, and use the **Ready for review** button when you are done, thanks :+1:

[_Learn more about our pull request process._](https://developers.home-assistant.io/docs/review-process#prs-are-being-drafted-when-changes-are-needed)
",2024-01-14T10:23:06Z,https://github.com/home-assistant/core/pull/107909,,,,
Review,frenck,"If a state is unknown, we need to return `None`.",2024-01-14T10:22:59Z,https://github.com/home-assistant/core/pull/107909,,,,
Review,frenck,"```suggestion
          ""not_connected"": ""Vehicle not connected"",
          ""connected"": ""Vehicle connected"",
```",2024-01-31T15:32:37Z,https://github.com/home-assistant/core/pull/107909,,,,
,,,2024-01-12T21:22:00Z,https://github.com/home-assistant/core/pull/107909,e07f260ba3f0baba24c7c13c58aaadc65031d851,Paul Bottein,Add readable state for tesla wall connector,"[{'Filename': 'homeassistant/components/tesla_wall_connector/sensor.py', 'Additions': 23, 'Deletions': 0, 'Changes': 23, 'Status': 'modified'}, {'Filename': 'homeassistant/components/tesla_wall_connector/strings.json', 'Additions': 16, 'Deletions': 1, 'Changes': 17, 'Status': 'modified'}]"
,,,2024-01-12T21:27:09Z,https://github.com/home-assistant/core/pull/107909,3e3c4e04605c6817804a258922a008f5dc8ac826,Paul Bottein,Add test,"[{'Filename': 'tests/components/tesla_wall_connector/test_sensor.py', 'Additions': 4, 'Deletions': 1, 'Changes': 5, 'Status': 'modified'}]"
,,,2024-01-12T21:31:00Z,https://github.com/home-assistant/core/pull/107909,9b6805bffb48a0e2dac21d08289c8e37fca80626,Paul Bottein,Display raw sensor by default,"[{'Filename': 'homeassistant/components/tesla_wall_connector/sensor.py', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}]"
,,,2024-01-14T12:00:53Z,https://github.com/home-assistant/core/pull/107909,90281646148c0d546b0ac23d7eb58778ec229b3c,Paul Bottein,Use none instead of unknown,"[{'Filename': 'homeassistant/components/tesla_wall_connector/sensor.py', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}]"
,,,2024-01-14T18:53:54Z,https://github.com/home-assistant/core/pull/107909,866d15c7aed5a2edcdfbb3986d0f29adec0bf870,Paul Bottein,Remove old state from tests,"[{'Filename': 'tests/components/tesla_wall_connector/test_sensor.py', 'Additions': 3, 'Deletions': 4, 'Changes': 7, 'Status': 'modified'}]"
,,,2024-01-14T18:57:03Z,https://github.com/home-assistant/core/pull/107909,d562104e557aa1325ffe5b9ee0f42060ceb2c729,Paul Bottein,Rename raw state to status code,"[{'Filename': 'homeassistant/components/tesla_wall_connector/sensor.py', 'Additions': 3, 'Deletions': 3, 'Changes': 6, 'Status': 'modified'}, {'Filename': 'homeassistant/components/tesla_wall_connector/strings.json', 'Additions': 3, 'Deletions': 3, 'Changes': 6, 'Status': 'modified'}]"
,,,2024-01-14T18:59:15Z,https://github.com/home-assistant/core/pull/107909,4fce389670109d7c326f342dd92312af3d5be5b2,Paul Bottein,Test unknown,"[{'Filename': 'tests/components/tesla_wall_connector/test_sensor.py', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}]"
,,,2024-01-31T15:33:21Z,https://github.com/home-assistant/core/pull/107909,af366e7eabd0eece6d781a53c8f52d698afef18f,Paul Bottein,"Update homeassistant/components/tesla_wall_connector/strings.json

Co-authored-by: Franck Nijhof <git@frenck.dev>","[{'Filename': 'homeassistant/components/tesla_wall_connector/strings.json', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}]"
Issue,probot-home-assistant[bot],"Hey there @lawfulchaos, @z-wave-me, mind taking a look at this pull request as it has been labeled with an integration (`zwave_me`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L1204) for? Thanks!
<sub><sup>(message by CodeOwnersMention)</sup></sub>",2022-04-09T22:04:45Z,https://github.com/home-assistant/core/pull/69768,,,,
Issue,MartinHjelmare,Please remove the old commits that have already been merged from your branch.,2022-04-11T13:19:31Z,https://github.com/home-assistant/core/pull/69768,,,,
Issue,PoltoS,@MartinHjelmare one test failed due to timeout. What shall we do with it?,2022-04-12T16:26:26Z,https://github.com/home-assistant/core/pull/69768,,,,
Issue,PoltoS,We have introduced the same fix to the previously approved integrations: https://github.com/home-assistant/core/pull/70274,2022-04-19T11:40:47Z,https://github.com/home-assistant/core/pull/69768,,,,
Review,MartinHjelmare,"```suggestion
        fan = ZWaveMeFan(controller, new_device)
```",2022-04-18T00:20:54Z,https://github.com/home-assistant/core/pull/69768,,,,
Review,MartinHjelmare,"```suggestion
                fan,
```",2022-04-18T00:21:04Z,https://github.com/home-assistant/core/pull/69768,,,,
Review,MartinHjelmare,Is the range 0-99 or 0-100?,2022-04-18T00:22:15Z,https://github.com/home-assistant/core/pull/69768,,,,
Review,MartinHjelmare,"```suggestion
            self.device.id, f""exact?level={min(percentage, 99)}""
```",2022-04-18T00:23:12Z,https://github.com/home-assistant/core/pull/69768,,,,
Review,PoltoS,Do you mean we should rescale out 0..99 to 0..100?,2022-04-18T17:30:20Z,https://github.com/home-assistant/core/pull/69768,,,,
Review,MartinHjelmare,"If the level range is 0..99, maybe something like this:

```py
from homeassistant.util.percentage import ranged_value_to_percentage

...

    @property
    def percentage(self) -> int:
        """"""Return the current speed as a percentage.""""""
        if (level := self.device.level) == 0:
            return 0

        return ranged_value_to_percentage((0, 99), level)
```",2022-04-19T08:37:29Z,https://github.com/home-assistant/core/pull/69768,,,,
,,,2022-04-12T09:49:47Z,https://github.com/home-assistant/core/pull/69768,1d2098c744f7020d1b30c2e8ef289ac9b9a944cb,Dmitry Vlasov,Fan entity,"[{'Filename': '.coveragerc', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}, {'Filename': 'homeassistant/components/zwave_me/const.py', 'Additions': 6, 'Deletions': 0, 'Changes': 6, 'Status': 'modified'}, {'Filename': 'homeassistant/components/zwave_me/fan.py', 'Additions': 70, 'Deletions': 0, 'Changes': 70, 'Status': 'added'}, {'Filename': 'homeassistant/components/zwave_me/manifest.json', 'Additions': 3, 'Deletions': 9, 'Changes': 12, 'Status': 'modified'}, {'Filename': 'requirements_all.txt', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'requirements_test_all.txt', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
